date,num_headnotes,num_opinions
1885-03-14,207,2362
1885-01-29,378,2054
1884-05-03,68,287
1884-01,116,3693
1884-01,194,2968
1884-01,202,3306
1884-05-03,248,3315
1885-01,56,932
2006-12-15,65,2879
2006-10-25,109,3311
2007-01-09,133,4087
2007-03-07,64,4348
2007-04-19,59,3417
2006-11-22,64,4032
2007-01-10,64,3380
2007-04-16,53,2706
2006-12-22,58,5905
2007-02-28,57,5036
2007-01-09,67,3431
2007-02-02,59,4583
2007-04-18,48,1786
2007-01-25,64,3366
2007-05-14,51,3435
2007-01-23,122,4680
2007-01-18,146,4953
2006-11-15,137,17211
2006-08-30,65,2868
2006-05-25,66,3781
2006-10-17,55,2974
2006-12-13,57,4487
2006-06-30,47,2032
2006-06-28,57,3255
2006-06-29,77,5867
2006-07-31,46,3686
2006-08-07,62,2061
2006-10-03,60,4513
2006-09-21,63,7471
2006-11-02,122,4347
2006-09-07,113,6734
2006-07-26,105,2677
2007-03-15,113,5366
2007-06-13,76,8210
2007-06-27,50,2896
2007-07-31,57,3240
2007-10-26,49,3249
2007-06-27,68,9969
2007-08-28,53,6881
2007-06-20,57,5904
2007-06-15,86,5157
2007-04-27,65,6704
2007-01-05,245,10528
2007-09-28,119,4788
2007-06-21,286,9275
2007-06-28,52,6330
2007-10-01,58,3692
2008-01-10,72,1438
2008-01-23,58,4503
2007-09-25,106,5807
2007-08-22,118,9397
2007-10-25,62,3830
2008-01-28,62,5662
2007-10-09,53,3185
2007-12-20,45,1434
2006-06-15,63,2697
2008-02-05,61,4347
2007-12-20,68,3856
2008-03-05,51,5392
2007-05-22,227,16767
1873-01,87,143
1855-01,411,3031
1873-01,2828,1013
1871-01,321,1348
1867-01,210,1008
1859-07,477,2048
1859-01,229,3822
1870-01,289,1594
1876-01,482,1547
1857-01,191,2205
1879-01,319,2177
1873-01,133,723
1884-01,91,302
1885-01-31,132,1634
1884-01,85,1929
1886-01-18,42,87
1885-01-13,189,741
1885-01-31,366,3365
1886-01-26,404,1719
1883-03-21,59,1251
1886-01-15,94,249
1885-01-26,108,335
1886-01,67,244
1886-01-14,85,3095
1884,138,2528
1885-01-17,94,1567
1886-01-21,296,3869
1886-01-25,202,862
1886-01-12,115,1837
1883-10-14,126,3056
2007-11-08,121,2084
2008-02-21,57,5229
2008-02-14,52,3822
2008-03-12,67,4182
2007-12-17,107,3180
2007-10-10,49,5771
2007-11-14,65,2440
2007-10-11,87,3534
2007-12-18,36,1562
2008-01-23,54,8486
2008-02-26,66,2210
2007-12-21,64,2573
2007-12-06,61,2961
2007-11-19,58,3745
2008-01-08,55,4969
2007-11-21,56,9191
2008-03-18,55,2978
2008-08-26,59,4533
2008-06-26,51,4918
2008-06-06,62,4728
2008-03-31,88,6511
2008-07-30,102,4083
2008-05-27,45,6268
2008-06-20,64,1564
2008-05-15,54,2934
2008-06-04,197,3337
2008-02-21,56,4239
2008-04-21,96,3841
2008-02-06,57,6303
2008-04-17,68,2831
2008-07-30,60,3362
2008-06-18,64,1807
2008-03-04,83,4926
2008-07-11,132,5616
2008-06-16,58,3888
2008-03-26,59,4612
2008-06-06,223,10911
2008-05-28,64,4525
2008-02-01,474,4751
2007-12-05,111,3196
2008-04-15,61,9550
2008-08-11,53,2491
2008-02-29,61,7491
2008-08-07,60,5083
2008-03-27,64,4151
2008-05-28,63,3224
2008-02-27,55,3903
2008-08-07,54,5997
2008-04-28,54,4939
2008-06-18,76,2343
2008-06-25,71,5206
2008-05-07,64,3163
2008-06-24,102,8675
2008-06-27,88,6565
2008-05-07,124,3770
2008-06-18,77,4585
2006-02-28,66,2739
2006-01-31,47,3886
2006-02-20,48,2158
2006-04-25,97,1602
2006-02-15,63,5062
2005-10-03,56,2713
2006-05-17,64,4966
2006-04-03,65,1746
2006-01-12,64,2508
2006-02-16,55,2103
2005-12-16,79,4888
2006-01-25,70,2000
2005-12-21,54,3638
2006-02-22,71,5260
2005-12-29,112,3245
2006-02-16,79,4672
2005-08-08,72,2264
2005-08-31,56,3214
2005-10-28,65,6605
2005-06-30,51,6461
2005-08-15,49,6829
2005-09-12,70,4092
2005-06-20,51,3139
2005-08-31,53,6803
2005-05-17,253,3101
2005-12-07,53,6371
2005-04-19,62,6517
2005-08-24,62,5348
2005-06-21,69,5439
2006-02-03,63,3808
2006-05-22,51,5340
2006-04-24,135,5372
2006-02-28,53,6924
1973-06-06,70,3663
1973-04-10,23,51
1973-08-01,42,348
1973-07-25,43,351
1973-04-05,113,4488
1973-06-15,22,51
1973-11-02,40,932
1973-11-09,26,51
1973-08-17,47,1272
1973-06-20,48,3175
1957-06-10,61,2599
1972-05-04,22,33
1972-03-10,53,847
1971-08-06,58,1097
1972-05-05,71,4328
1972-03-10,39,1124
1971-10-15,53,286
1972-06-09,22,36
1972-01-21,66,2774
1958-01-10,42,1170
1972-01-07,46,957
1971-12-22,47,348
1972-01-14,35,236
1971-11-11,46,872
1971-08-30,51,1826
1972-03-17,55,1818
1973-03-16,47,1974
1973-04-27,62,1115
1973-10-12,55,2505
1973-06-15,27,51
1973-06-28,25,51
1973-08-16,29,51
1973-01-15,24,45
1972-02-18,46,1095
1972-02-04,48,566
1973-04-13,50,1158
1973-04-13,43,1309
1971-08-17,23,33
1971-12-03,53,3031
1973-03-09,44,4720
1973-10-24,66,1369
1972-06-30,44,1145
1973-11-07,56,934
1971-11-05,47,553
1971-05-21,56,2606
1971-10-18,58,528
1971-10-18,43,1015
1972-05-19,44,598
1971-12-22,64,470
1972-01-07,38,3682
1971-08-09,45,1609
1971-10-22,43,379
1972-06-16,47,323
1971-07-16,49,1209
1972-05-26,60,1974
1971-12-22,44,1427
1972-03-10,48,657
1971-06-30,58,3298
1972-03-03,70,1117
1973-07-18,48,1141
1973-09-07,75,1935
1973-05-18,194,4536
1973-03-23,56,2561
1973-11-21,71,1303
1960-11-29,44,1063
1960-04-05,48,961
1960-04-27,76,1214
1960-09-13,66,2186
1960-09-13,89,8334
1960-04-18,35,2079
1960-07-15,36,16
1960-09-16,38,778
1960-06-30,58,2784
1960-10-04,27,242
1960-08-31,48,3070
1960-07-27,77,18
1960-09-24,69,1937
1961-06-08,56,1036
1961-01-16,52,2272
1961-03-15,53,4292
1961-06-01,44,36
1960-12-02,46,1389
1961-02-17,33,1689
1961-02-08,64,2653
1960-12-29,71,2421
1961-03-03,62,4606
1961-01-04,127,2508
1961-02-08,46,3693
1961-06-13,51,962
1961-05-19,69,21
1961-06-29,41,1160
1961-06-21,64,2430
1961-05-02,50,4122
1961-02-14,88,3437
1961-05-02,65,2339
1961-04-18,46,1592
1961-04-07,66,4498
1961-06-12,39,5073
1961-02-16,37,53
1963-11-26,66,2844
1963-10-28,48,280
1963-12-30,60,2241
1964-01-29,34,48
1964-02-10,49,368
1964-02-05,46,16
1963-11-25,51,164
1963-12-16,53,1281
1964-01-06,39,2533
1963-12-05,39,28
1963-09-03,101,3331
1963-12-09,42,2214
1963-11-01,35,39
1963-09-16,57,2241
1963-09-03,90,2505
1963-10-14,50,1865
1964-01-06,58,2050
1963-12-16,62,1231
1963-11-25,55,4856
1963-09-09,89,2819
1964-01-17,43,40
1963-09-16,42,1140
1963-09-23,41,1051
1956-12-06,38,1408
1956-10-23,51,1449
1956-11-30,57,1467
1956-09-10,95,4020
1956-11-28,97,1449
1957-01-29,52,766
1957-01-22,54,4474
1957-02-20,84,1906
1956-11-26,71,748
1956-05-29,50,871
1956-05-31,56,849
1956-11-09,48,1032
1956-05-15,48,3374
1956-09-27,43,2027
1956-06-21,43,777
1956-01-25,68,2568
1957-10-17,59,2167
1957-08-27,40,792
1973-07-25,52,857
1973-06-28,21,51
1973-05-25,25,55
1973-01-26,57,1905
1973-03-23,66,2150
1973-07-20,58,3453
1958-01-14,35,814
1957-06-25,47,407
1957-10-31,47,1753
1957-12-18,54,355
1957-12-26,126,2189
1911-02-04,2285,2155
1911-01-26,1038,1461
1910-03-28,936,1588
1911-12-06,338,712
1911-02-04,264,881
1911-02-04,3768,1996
1911-02-04,1890,526
1911-12-19,564,740
1911-02-04,2284,1076
1914-07-29,644,1735
1914-12-01,497,3461
1914-06-10,365,3682
1914-05-04,675,158
1914-12-31,19,5528
1914-04-28,298,1294
1914-08-07,610,1182
1914-04-28,284,1621
1913-10-14,851,1184
1913-08-28,1162,2269
1913-05-31,552,1045
1913-10-14,399,509
1914-01-12,972,2977
1913-05-31,4548,3421
1913-07-25,1852,2537
1913-06-16,997,2289
1914-02-12,1513,1995
1913-08-27,1309,1995
1914-01-10,819,1409
1913-12-11,1149,2489
1914-04-20,971,6303
1913-10-14,556,1155
1913-10-21,328,804
1918-10-11,864,1401
1918-03-05,331,1434
1918-08-10,379,300
1918-03-04,102,165
1918-07-11,354,849
1918-03-06,77,89
1918-11-12,121,718
1918-08-05,435,989
1918-02-16,1012,9046
1918-08-10,635,1350
1918-10-07,161,882
1918-05-06,1177,5866
1918-07-17,104,695
1918-08-13,349,4356
1918-04-04,156,2098
1918-06-13,409,1632
1918-02-25,538,4073
1917-06-28,575,1739
1917-05-08,125,663
1917-07-30,87,411
1916-06-30,623,5109
1916-06-17,441,1935
1916-09-22,1010,2849
1916-08-30,175,3886
1916-08-10,210,2174
1916-12-21,415,738
1917-03-16,333,1822
1916-11-21,120,1382
1916-12-23,85,1005
1917-04-05,128,1518
1916-09-05,351,1533
1916-08-10,1021,2384
1916-06-13,210,5184
1916-12-26,153,780
1917-08-23,135,575
1916-06-27,124,1416
1916-08-09,114,2619
1916-07-27,213,747
1917-07-30,687,1567
1916-09-23,496,4250
1916-06-30,454,5488
1916-07-17,825,2134
1919-09-08,546,5507
1918-12-27,131,443
1918-11-16,377,712
1919-04-07,393,1612
1919-07-25,251,735
1918-12-27,256,3584
1918-12-02,120,250
1920-01-17,317,3875
1918-08-10,251,2655
1919-08-04,205,3087
1919-10-25,885,612
1919-05-08,1060,2375
1919-04-09,1202,1541
1919-10-21,200,1281
1919-10-15,647,2950
1914-11-28,645,524
1915-11-16,363,5398
1916-02-21,375,1970
1916-01-31,4420,10746
1916-01-21,171,984
1916-02-21,435,2124
1915-10-30,901,1346
1916-02-21,276,3031
1915-11-16,1187,1799
1916-01-12,603,1866
1916-04-29,309,355
1916-06-12,686,3761
1916-06-13,475,2645
1916-05-01,505,1662
1915-07-13,3316,7202
1916-05-01,464,2460
1915-03-30,664,1475
1915-03-31,47,113
1915-03-22,333,1038
1917-08-25,12815,13530
1917-12-07,631,2233
1917-12-07,92,888
1918-01-21,123,1587
1918-01-14,367,2042
1917-11-26,428,1161
1917-12-17,412,1981
1917-12-07,405,1249
1917-12-17,523,1369
1917-12-26,269,2609
1917-12-26,340,2076
1918-01-28,256,1486
1917-12-26,690,2373
1898-09-02,443,3784
1895-08-28,264,740
1896-09-01,63,77
1896-09-01,966,4150
1895-10-09,68,369
1896-08-05,652,1973
1906-08-29,2129,2693
1906-06-29,732,920
1905-02-24,1638,800
1906-06-29,1358,1351
1906-06-29,1148,1309
1905-02-25,789,1843
1903-09-02,1205,3096
1898-01-11,222,456
1896-08-18,690,1843
1896-08-07,597,1092
1895-10-09,677,3498
1897-10-02,627,3206
1893-08-24,250,620
1899-02-22,599,1952
1898-08-16,285,2727
1898-08-26,157,735
1889-01-23,98,656
1894-09-04,1538,516
1895-10-12,378,2745
1892-08-24,409,1816
1895-10-19,262,4717
1899-08-28,849,1134
1897-08-25,782,1450
1898-09-24,792,3600
1904-03-03,439,2046
1904-09-13,1949,6250
1891-08-12,4908,12394
1898-09-02,385,246
1896-09-01,333,2526
1893-08-26,355,2150
1893-10-02,929,1909
1892-08-18,1538,6645
1894-10-30,1068,2186
1894-10-30,223,522
1892-08-24,122,122
1893-01-03,454,2440
1893-08-24,1285,1186
1893-08-14,251,1338
1893-01-03,253,1007
1892-08-05,74,95
1897-10-02,556,491
1904-09-14,843,1168
1905-02-25,1592,5816
1891-08-21,370,3133
1893-08-26,1566,569
1905-02-24,969,315
1898-09-02,139,1409
1904-01-06,544,469
1896-09-01,640,1391
1905-06-27,696,2655
1914-12-07,243,3678
1914-09-18,527,2680
1914-12-01,918,635
1914-07-16,1109,935
1911-01-28,203,781
1911-09-01,2184,1898
1911-08-31,1225,1823
1911-02-04,1649,1407
1911-02-04,983,2421
1911-12-08,1654,2574
1911-12-06,1191,1215
1911-01-24,177,366
1913-07-30,581,2412
1914-09-07,385,503
1914-08-27,1316,749
1914-08-22,866,2915
1893-01-03,1293,2949
1892-08-24,1876,557
1892-08-05,141,475
1895-10-21,911,1557
1895-10-10,926,1024
1905-01-25,45,107
1906-03-02,1535,1110
1899-08-28,552,905
1904-09-13,3155,2726
1904-09-13,2155,4291
1904-01-06,980,1287
1896-09-01,943,753
1899-02-28,1333,9192
1891-07-31,255,1150
1891-08-04,299,1956
1913-12-02,811,625
1911-03-03,419,222
1888-01,181,2764
1889-01,267,2086
1887,262,3516
1887-02-04,823,293
1888-01,686,2391
1888-02-23,101,2441
1889-01,136,2809
1887-01-31,105,2005
1887-01-14,170,1071
1887-02-04,53,159
1888-01,438,1615
1887-01-29,153,277
1888-01,301,2366
1887-01-27,408,4992
1887-01-08,123,1614
1887-02-03,176,1593
1887-01-08,212,2778
1887-01-08,901,1546
1889-01,69,1082
1891-01,388,1848
1889-03-21,2131,2910
1891-01,924,3957
1889-03-02,1162,2185
1890-01-23,1406,4870
1891-01,191,2858
1889-01,1300,3246
1889-01,354,711
1889-01-12,466,2307
1893-08-25,967,2635
1891-08-19,372,3972
1896-08-05,622,206
1897-08-02,50,66
1894-09-04,545,498
1894-11-01,704,837
1897-08-21,781,1872
1896-12-19,435,1511
1895-08-24,1647,3820
1891-08-19,266,2831
1897-08-25,1107,4963
1958-06-23,57,2127
1958-06-11,45,1441
1958-02-27,57,682
1958-04-23,54,1370
1958-06-24,51,2661
1958-06-24,37,4019
1958-04-24,41,1289
1958-07-28,41,3273
1958-08-25,48,976
1958-07-08,54,1234
1958-07-02,39,680
1958-03-18,89,1844
1958-04-10,50,1120
1958-05-12,38,1251
1958-08-05,94,1851
1958-01-30,62,2054
1958-10-10,67,1768
1958-04-02,68,888
1962-10-10,43,1648
1963-01-28,56,1149
1963-01-25,48,493
1963-02-19,55,1272
1963-02-08,48,1509
1962-10-29,72,2888
1963-02-04,42,42
1962-12-14,39,40
1963-01-03,37,747
1962-11-19,55,45
1963-01-29,46,40
1962-10-23,40,30
1962-11-13,52,1540
1963-01-17,42,1612
1963-02-04,45,42
1963-02-04,61,3731
1963-03-14,43,1921
1962-12-18,34,274
1962-03-20,86,2871
1962-01-02,75,15
1963-01-21,58,4017
1962-11-16,70,4407
1966-10-31,84,1105
1967-03-09,51,15
1967-05-08,53,1005
1967-03-09,39,23
1967-02-13,52,56
1966-11-07,45,2197
1967-02-13,52,675
1967-04-03,55,997
1966-11-07,44,488
1966-12-27,40,1379
1967-03-06,57,1116
1966-09-12,60,416
1966-11-14,43,135
1966-11-07,42,803
1967-05-15,41,829
1966-12-12,47,927
1966-12-27,41,2009
1967-03-06,44,3160
1966-11-07,40,728
1966-10-03,53,1088
1967-04-24,35,927
1967-02-13,50,2907
1967-04-24,34,1207
1967-05-08,44,760
1967-04-24,48,929
1966-12-12,44,717
1966-08-17,52,21
1966-11-09,23,132
1966-10-24,65,838
1966-11-28,53,920
1966-10-24,103,1137
1966-12-05,49,2475
1966-10-10,54,2495
1967-05-15,45,2177
1967-03-27,49,1804
1967-05-16,75,15
1967-01-23,36,1321
1967-04-17,117,2669
1969-05-16,56,661
1969-02-11,35,247
1969-10-06,81,1480
1969-04-29,37,21
1969-04-04,60,2268
1969-08-22,65,2816
1969-03-21,54,16
1969-03-14,44,1326
1969-10-10,47,990
1969-10-01,26,26
1969-09-22,47,1892
1969-09-12,51,1586
1969-02-17,43,845
1969-11-24,57,1823
1969-08-29,45,264
1969-10-10,41,1567
1969-04-07,23,47
1969-06-20,49,718
1969-04-30,63,3552
1969-11-10,50,463
1969-10-22,47,15
1969-05-12,42,939
1969-04-30,31,47
1969-10-31,38,476
1969-03-14,36,1302
1969-04-18,47,1195
1969-04-11,44,1720
1969-08-22,45,790
1969-11-03,48,2797
1969-05-23,56,2375
1969-02-24,59,2834
1969-10-31,63,656
1969-03-10,44,737
1969-01-24,47,1627
1968-12-16,77,6950
1969-03-24,95,1235
1969-09-17,21,47
1969-03-31,43,391
1969-03-21,70,1209
1969-04-11,47,1373
1969-05-05,127,1748
1969-07-08,25,47
1969-08-04,55,1853
1969-11-24,37,689
1969-11-21,54,14
1969-02-17,64,1521
1969-06-18,83,15
1969-09-05,45,2831
1969-09-15,57,1117
1964-09-08,48,493
1964-07-27,83,1248
1964-03-30,63,1304
1964-07-15,63,40
1964-05-18,60,2236
1964-04-06,90,1203
1964-12-07,60,1193
1964-06-17,43,32
1974-11-15,43,680
1974-11-11,23,58
1974-12-20,26,58
1975-01-30,30,58
1975-06-04,37,2143
1975-01-29,60,1594
1975-01-15,71,1317
1964-07-20,37,1328
1975-04-30,23,58
1965-02-15,57,1448
1965-01-04,48,890
1964-07-20,51,5870
1974-12-11,62,1128
1974-11-20,81,1330
1974-11-27,33,58
1975-04-04,66,1857
1974-11-06,68,577
1974-10-30,77,3191
1975-02-19,65,4923
1975-03-28,56,1590
1964-03-16,71,637
1964-10-14,83,27
1964-10-13,93,1976
1964-06-08,62,3062
1964-06-15,70,2070
1964-10-26,52,2999
1962-08-31,64,1596
1962-05-21,60,1844
1962-05-18,50,2402
1962-10-01,37,17
1962-08-07,44,499
1962-07-30,47,2000
1962-06-07,42,1715
1961-10-16,45,2388
1962-05-15,34,29
1962-04-05,30,62
1962-07-05,63,910
1962-09-11,53,15
1962-05-15,39,49
1962-09-14,62,885
1962-04-09,80,2610
1962-09-13,77,1618
1962-06-05,50,2214
1962-03-27,47,3723
1962-08-29,59,881
1962-07-26,79,117
1962-04-11,80,2856
1962-05-02,53,37
1959-08-31,42,1605
1959-09-24,46,1436
1959-09-25,21,164
1959-09-25,45,1291
1959-12-08,54,4635
1959-07-08,49,1982
1959-10-27,53,2744
1959-09-21,48,2091
1959-06-11,37,1424
1959-08-12,42,3779
1959-09-14,61,814
1959-10-27,85,397
1959-09-04,139,1689
1959-08-31,54,2382
1975-06-18,57,3318
1975-07-16,39,1143
1975-05-14,62,1687
1975-09-23,95,1595
1975-09-30,45,1315
1975-09-10,61,1056
1975-11-25,83,1870
1975-07-31,60,611
1975-08-20,57,583
1975-10-21,44,494
1975-06-04,62,1052
1975-12-09,59,816
1975-05-14,52,1701
1975-06-04,54,924
1975-06-11,60,2192
1976-01-06,45,930
1975-08-13,47,1447
1975-12-22,72,4547
1975-09-04,83,1656
1963-05-13,77,2739
1966-01-17,44,4761
1965-10-11,58,544
1965-03-22,42,447
1965-10-07,65,22
1965-11-01,52,1616
1965-06-14,39,1318
1965-07-06,59,603
1966-02-07,42,1080
1965-03-29,56,952
1965-09-27,47,21
1965-11-01,46,2439
1965-06-01,37,718
1965-10-04,55,1282
1966-01-24,40,944
1965-12-20,56,1083
1965-10-04,33,1517
1965-02-08,42,1948
1965-09-13,47,537
1966-02-14,48,980
1965-12-13,39,2298
1965-07-19,50,1463
1965-08-30,64,1214
1965-07-28,43,20
1965-08-02,65,1423
1965-09-07,52,1670
1965-11-01,44,1002
1965-07-12,56,1627
1964-12-21,120,4576
1965-05-03,62,1488
1965-04-26,133,3426
1965-04-12,53,1301
1965-03-08,47,1336
1965-07-19,63,2052
1966-01-03,47,170
1965-10-29,41,292
1966-01-17,60,3450
1965-05-17,77,2402
1968-05-03,55,3166
1968-09-13,48,351
1968-08-12,42,369
1968-04-29,71,2273
1968-06-17,36,825
1969-01-13,72,2230
1968-06-03,44,1318
1968-03-22,44,674
1968-08-26,44,603
1968-11-22,48,2197
1968-10-21,44,868
1968-10-25,59,15
1968-05-17,45,2650
1969-01-20,50,62
1968-05-20,56,1480
1968-06-24,46,881
1968-05-31,58,1212
1968-07-29,76,15
1968-08-26,90,3234
1968-08-26,234,4705
1968-11-25,109,552
1968-06-03,53,2449
1968-07-08,45,526
1968-03-25,50,696
1968-12-05,34,45
1968-12-27,57,1972
1968-04-05,33,47
1968-03-25,77,1845
1968-07-15,47,1365
1968-05-31,47,1251
1968-08-12,54,854
1968-04-19,60,3561
1968-08-30,46,418
1968-06-10,31,817
1968-08-12,50,2028
1968-11-04,44,1748
1968-08-09,55,1214
1968-06-28,45,911
1968-12-27,52,1200
1968-11-15,105,1352
1968-08-23,44,317
1968-07-22,64,1241
1968-07-12,54,1701
1968-09-09,65,2282
1968-09-16,38,2131
1968-09-09,48,4088
1968-04-19,46,1167
1968-04-08,50,1281
1968-06-14,51,1275
1968-05-31,44,849
1968-11-27,46,754
1969-01-27,43,628
1968-04-19,36,1456
1969-01-13,41,881
1968-02-23,44,1072
1967-07-31,58,861
1967-10-09,46,1251
1967-11-22,35,41
1967-06-07,73,15
1968-02-07,73,22
1967-10-02,42,842
1967-12-22,54,3022
1967-09-11,39,2402
1967-12-04,42,814
1968-02-16,49,1704
1967-08-28,48,974
1967-09-11,56,868
1967-11-06,36,1171
1967-10-02,37,1500
1967-10-23,62,1188
1967-11-13,43,417
1967-09-11,46,443
1967-09-11,37,1063
1967-10-02,39,2505
1967-03-24,49,1120
1967-10-20,45,1071
1967-10-20,44,2447
1967-06-19,95,7500
1967-07-31,40,352
1967-11-20,58,79
1967-06-12,56,1158
1967-04-24,50,1327
1968-03-04,55,2055
1968-03-04,38,1793
1968-02-19,47,4660
1968-01-05,45,1431
1968-01-19,47,17
1967-09-11,61,802
1967-10-23,42,1148
1967-09-11,43,736
1967-08-24,39,41
1967-07-17,66,3673
1967-07-17,48,635
1967-07-10,42,1413
1967-10-30,69,2777
1967-05-08,98,1559
1967-05-29,239,1871
1968-01-12,44,436
1971-02-15,58,749
1971-04-07,23,51
1971-02-19,56,612
1971-07-26,44,2508
1971-04-23,45,134
1971-04-07,23,186
1971-02-01,45,321
1971-04-23,67,2210
1970-11-12,33,17
1970-12-23,45,51
1971-01-11,27,28
1971-03-08,37,1513
1970-12-23,38,51
1970-09-18,45,827
1971-04-21,23,51
1971-05-19,23,51
1971-04-12,59,427
1970-11-13,52,2509
1971-03-19,48,403
1971-03-22,42,1141
1971-02-22,43,1707
1971-03-12,45,179
1971-02-15,46,293
1970-11-16,96,2004
1971-04-02,44,278
1971-05-10,54,645
1970-09-25,49,831
1970-09-04,62,3035
1970-10-09,54,2218
1971-04-09,45,1328
1971-04-30,69,733
1971-08-02,43,889
1971-04-09,46,1278
1971-07-26,54,829
1971-05-05,22,52
1971-03-29,64,812
1970-10-09,60,1702
1970-12-14,67,2360
1971-02-01,51,629
1971-01-25,62,1229
1971-02-12,46,120
1971-02-12,51,258
1971-03-08,60,2340
1971-04-12,43,218
1971-04-26,52,852
1971-03-26,89,2685
1971-04-30,81,1026
1971-04-23,44,2365
1971-06-18,52,1235
1971-07-09,47,1152
1971-01-25,102,765
1971-03-22,90,1269
1971-01-18,72,1139
1970-12-11,45,1773
1972-06-30,44,366
1972-10-20,64,591
1973-02-02,45,1471
1972-07-14,47,635
1973-01-12,46,812
1973-03-16,36,1933
1972-10-13,51,912
1972-07-21,47,2285
1972-10-04,31,51
1973-02-23,39,2841
1972-10-27,48,696
1972-11-10,66,1745
1973-01-19,96,1589
1972-11-22,121,1853
1972-07-21,54,449
1972-12-08,34,1125
1972-09-22,42,3389
1972-12-22,45,224
1972-05-19,54,1538
1972-11-22,45,1309
1972-06-02,46,773
1972-07-28,93,808
1972-08-04,30,47
1972-07-14,46,732
1972-10-24,23,47
1973-02-06,25,47
1972-11-17,58,525
1972-08-04,65,768
1972-07-28,48,984
1973-03-21,44,194
1972-07-28,46,1248
1972-11-17,57,175
1972-07-28,50,1328
1973-03-09,48,285
1972-09-08,47,737
1972-12-22,48,1589
1973-03-02,49,1427
1973-02-15,38,47
1973-01-05,31,642
1972-10-20,55,2216
1973-06-01,69,2043
1972-06-09,132,1357
1972-10-27,72,1045
1973-01-26,26,47
1972-11-30,95,3288
1973-01-26,53,1933
1972-07-07,71,625
1973-07-18,52,881
1973-04-20,45,1169
1973-08-24,23,52
1973-11-21,49,1362
1957-11-26,38,1989
1957-05-27,56,4361
1958-01-15,49,825
1972-01-21,57,503
1971-11-09,22,33
1957-08-27,51,916
1957-08-01,38,1833
1973-12-07,77,3897
1972-04-21,43,1446
1972-01-14,33,1166
1972-05-05,42,371
1971-11-19,67,939
1972-02-11,45,1195
1971-12-30,35,779
1972-02-04,53,412
1972-01-25,22,33
1973-06-28,22,51
1973-01-12,53,433
1973-03-28,29,50
1971-12-13,35,2013
1973-05-18,31,51
1973-08-15,72,1564
1973-08-22,46,796
1973-04-13,48,1835
1972-02-25,46,677
1972-02-04,46,1088
1972-05-04,25,33
1971-12-03,48,706
1971-11-08,57,588
1971-12-27,44,3285
1973-07-11,47,608
1971-08-06,70,1330
1973-06-22,82,2051
1973-05-11,48,3016
1973-03-23,61,1542
1973-05-04,57,1930
1973-07-20,52,1420
1973-08-29,50,700
1973-09-07,92,5256
1973-11-14,62,1238
1973-10-31,56,1148
1974-01-25,69,1692
1971-10-08,80,5626
1971-10-22,65,1286
1972-06-09,38,1357
1971-07-21,27,52
1971-12-10,68,957
1972-02-11,71,765
1972-02-04,43,1339
1972-04-07,70,731
1971-11-24,20,33
1972-04-12,23,32
1972-01-21,45,270
1975-01-08,49,822
1974-06-26,58,1907
1974-11-27,47,58
1964-04-20,37,4287
1964-08-03,40,1091
1964-09-08,48,356
1964-11-09,41,759
1964-04-20,67,2792
1964-07-13,81,1359
1964-09-08,46,1730
1964-08-19,27,40
1975-03-07,22,100
1974-12-18,47,707
1964-04-15,62,15
1975-03-21,50,2823
1975-01-15,66,1331
1974-12-31,55,2098
1964-12-21,66,3212
1964-07-20,61,1540
1964-07-20,51,22
1964-06-17,42,28
1964-04-06,65,1963
1964-04-06,57,769
1964-10-13,56,502
1964-08-17,27,40
1964-06-17,31,28
1964-03-16,48,843
1964-06-22,56,1973
1964-07-13,23,67
1964-10-30,50,1186
1964-04-13,49,1322
1964-12-14,44,495
1964-06-04,53,28
1964-06-03,42,28
1964-02-24,47,421
1964-04-29,41,22
1964-07-20,67,2561
1975-04-16,69,783
1975-04-02,42,932
1974-11-20,77,1188
1974-10-16,134,1408
1974-11-13,75,2859
1975-04-04,89,730
1975-04-02,66,2197
1970-02-27,50,526
1970-04-17,49,774
1970-07-31,51,560
1970-02-06,55,1442
1970-01-09,53,1431
1970-08-03,88,2903
1970-06-24,22,47
1970-03-23,36,1627
1970-01-12,54,1511
1970-07-20,38,1682
1969-10-31,77,3984
1970-01-27,22,47
1970-06-02,22,47
1970-01-16,51,786
1970-03-27,44,652
1970-03-23,23,47
1969-12-08,38,594
1970-07-02,22,47
1969-11-21,46,681
1970-08-10,39,14
1970-02-13,37,416
1970-03-31,39,1582
1970-04-30,48,61
1970-01-02,56,1808
1970-07-10,68,4070
1970-05-28,70,841
1970-06-08,48,14
1970-05-12,33,51
1970-05-28,50,4176
1970-07-27,47,1094
1970-08-10,44,2384
1970-06-19,50,1100
1970-03-13,48,1161
1970-05-01,36,3626
1970-05-28,45,700
1970-05-28,47,839
1970-04-20,58,1718
1970-03-23,79,2288
1970-07-06,37,2688
1970-08-21,23,33
1970-02-13,57,4726
1970-06-12,46,1144
1970-05-05,44,14
1970-02-13,50,1212
1970-06-05,48,693
1970-05-18,52,736
1970-03-31,47,1456
1970-08-14,46,974
1970-01-26,64,1970
1969-12-12,44,927
1970-01-05,61,1635
1970-02-16,50,1898
1970-07-08,40,10
1970-07-31,50,47
1970-03-16,115,1198
1970-06-08,79,1694
1970-05-08,85,2896
1970-03-16,73,1586
1970-05-18,81,1881
1970-04-24,48,2133
1974-04-12,58,2748
