date,num_headnotes,num_opinions,year
1914-06-22,1172,4221,1914
1914-05-11,211,363,1914
1914-05-11,436,1046,1914
1914-06-08,1456,1027,1914
1914-02-23,306,1071,1914
1914-01-19,759,487,1914
1914-02-23,1588,4843,1914
1914-02-23,910,1446,1914
1913-12-15,1494,4954,1913
1914-01-19,317,2011,1914
1914-02-09,1170,730,1914
1914-01-26,203,757,1914
1914-02-16,825,1199,1914
1914-02-16,4200,1473,1914
1907-12-16,186,677,1907
1908-02-17,895,1471,1908
1908-01-06,844,3083,1908
1908-02-17,1863,1509,1908
1908-02-03,551,3710,1908
1908-01-20,695,1080,1908
1907-12-23,387,1031,1907
1908-02-10,797,1911,1908
1908-02-10,323,1685,1908
1908-03-02,449,2288,1908
1908-03-02,501,1796,1908
1908-01-13,1187,551,1908
1907-12-23,246,651,1907
1908-01-13,682,1257,1908
1908-01-27,1068,1263,1908
1908-03-30,507,914,1908
1908-02-10,866,518,1908
1908-02-24,353,658,1908
1908-02-10,1667,596,1908
1908-02-03,578,1537,1908
1908-03-02,980,2115,1908
1908-01-06,117,647,1908
1908-02-03,944,759,1908
1908-02-03,204,537,1908
1908-01-27,214,669,1908
1908-03-23,513,1500,1908
1907-12-09,3414,1030,1907
1908-01-06,106,257,1908
1907-12-16,873,488,1907
1908-02-03,339,394,1908
1914-11-16,2002,955,1914
1914-11-30,269,1116,1914
1914-11-20,1464,1877,1914
1914-12-07,475,1278,1914
1914-12-07,119,300,1914
1914-12-07,1496,951,1914
1914-11-30,1559,1756,1914
1914-10-19,1815,1683,1914
1914-10-12,1610,2252,1914
1914-11-16,557,2730,1914
1914-11-09,476,1494,1914
1914-11-30,775,706,1914
1914-11-02,779,1120,1914
1914-11-30,1220,1140,1914
1914-10-26,2670,1358,1914
1914-10-12,990,1504,1914
1914-10-12,406,740,1914
1914-07-13,747,1312,1914
1914-09-28,2656,2279,1914
1910-05-09,786,658,1910
1910-05-30,530,390,1910
1910-05-16,70,404,1910
1910-05-16,116,1449,1910
1910-06-27,475,1857,1910
1910-05-23,337,1942,1910
1910-05-09,658,2018,1910
1910-07-11,402,1508,1910
1910-06-06,218,1157,1910
1910-06-13,198,747,1910
1910-06-20,837,1996,1910
1910-06-06,403,2111,1910
1910-06-27,1524,701,1910
1910-06-13,489,2739,1910
1910-05-30,443,826,1910
1910-05-23,363,358,1910
1910-06-06,651,2805,1910
1910-07-11,217,969,1910
1910-06-20,366,1348,1910
1910-07-11,174,702,1910
1910-06-13,296,1508,1910
1910-06-20,544,2374,1910
1910-05-16,399,981,1910
1910-06-13,650,660,1910
1910-05-09,333,900,1910
1910-06-27,398,1486,1910
1910-06-20,272,1391,1910
1917-02-05,486,1190,1917
1917-02-12,637,472,1917
1917-01-29,388,1337,1917
1917-02-26,734,2114,1917
1917-01-22,534,1850,1917
1917-01-29,1251,4082,1917
1917-02-19,336,884,1917
1917-02-19,472,800,1917
1917-01-29,5087,1753,1917
1917-02-26,444,1372,1917
1916-07-03,539,2447,1916
1916-07-10,954,407,1916
1916-07-10,694,1354,1916
1916-10-09,283,683,1916
1916-09-25,539,2046,1916
1916-10-02,807,2056,1916
1916-10-16,372,819,1916
1914-06-29,476,322,1914
1914-09-28,1018,495,1914
1914-07-06,1909,1457,1914
1914-10-19,334,1054,1914
1914-10-05,432,911,1914
1914-09-28,260,907,1914
1914-10-19,1062,4893,1914
1914-07-06,2809,1412,1914
1914-09-28,783,287,1914
1914-10-12,698,1255,1914
1914-07-06,848,718,1914
1914-10-05,1708,2634,1914
1914-10-05,813,1140,1914
1914-07-13,790,690,1914
1927-11-21,30,640,1927
1928-01-09,17,416,1928
1927-12-05,22,1263,1927
1927-10-24,26,500,1927
1927-10-17,19,398,1927
1927-10-24,18,1667,1927
1927-11-21,34,503,1927
1927-12-05,36,1666,1927
1927-10-31,24,2013,1927
1927-12-19,24,2424,1927
1928-01-09,18,751,1928
1927-11-14,17,955,1927
1927-10-17,29,2512,1927
1927-11-07,23,3863,1927
1928-01-23,30,900,1928
1928-01-23,24,1221,1928
1927-10-31,18,1096,1927
1927-11-14,20,499,1927
1927-10-24,28,743,1927
1928-01-09,27,3875,1928
1927-11-21,29,2717,1927
1928-01-16,21,1499,1928
1927-11-28,31,2428,1927
1927-11-28,22,1952,1927
1927-10-17,22,2283,1927
1927-11-07,21,1108,1927
1927-11-21,36,1295,1927
1927-11-21,22,905,1927
1928-01-09,18,390,1928
1927-11-07,23,3778,1927
1927-12-12,21,1012,1927
1927-11-21,31,3706,1927
1927-10-31,20,1352,1927
1927-11-28,27,2014,1927
1928-01-23,19,1161,1928
1927-11-14,26,2927,1927
1928-01-23,18,982,1928
1927-12-12,22,1538,1927
1927-11-21,18,911,1927
1927-10-31,32,702,1927
1927-10-31,27,3889,1927
1927-10-24,27,924,1927
1928-01-09,13,649,1928
1927-12-19,24,715,1927
1927-12-05,22,270,1927
1927-12-19,27,1190,1927
1927-10-31,16,664,1927
1927-10-24,26,930,1927
1927-12-05,20,1774,1927
1928-01-23,24,515,1928
1927-11-07,29,2464,1927
1927-11-07,30,985,1927
1927-12-05,20,2007,1927
1928-01-09,42,2602,1928
1928-05-21,19,892,1928
1928-06-04,23,482,1928
1928-05-21,22,1521,1928
1928-05-28,27,1005,1928
1928-06-25,39,1548,1928
1928-07-02,23,986,1928
1928-06-18,22,1964,1928
1928-06-18,18,926,1928
1928-10-01,24,950,1928
1928-10-08,18,1084,1928
1928-07-09,19,849,1928
1928-10-08,22,686,1928
1928-06-04,19,1006,1928
1928-06-04,18,767,1928
1928-04-23,25,4180,1928
1928-05-21,25,639,1928
1928-05-07,23,2035,1928
1928-04-30,17,737,1928
1928-05-07,20,1353,1928
1928-05-07,22,2058,1928
1928-06-04,25,1158,1928
1928-06-11,24,855,1928
1928-07-09,19,609,1928
1928-09-24,27,772,1928
1928-05-14,29,1005,1928
1928-10-01,26,596,1928
1928-05-07,18,1631,1928
1928-05-28,24,2009,1928
1928-05-07,19,1011,1928
1928-07-09,17,1784,1928
1928-05-14,26,1042,1928
1928-04-30,18,1907,1928
1928-07-02,19,792,1928
1928-07-09,24,1286,1928
1928-04-30,24,1921,1928
1928-05-07,21,589,1928
1928-05-14,26,1736,1928
1928-05-14,21,1589,1928
1928-06-18,24,1115,1928
1928-06-25,25,546,1928
1928-06-25,25,946,1928
1928-07-02,23,759,1928
1928-07-09,26,2363,1928
1928-07-09,32,572,1928
1928-05-28,29,2461,1928
1946-01-14,38,2072,1946
1945-11-19,27,1062,1945
1945-11-05,34,1191,1945
1945-11-05,50,1715,1945
1945-12-17,30,1094,1945
1945-10-15,26,1780,1945
1945-10-22,40,2753,1945
1945-11-19,34,2128,1945
1946-03-25,27,1192,1946
1945-10-08,24,1485,1945
1946-01-07,27,862,1946
1945-10-29,34,2249,1945
1946-03-25,29,1805,1946
1946-02-04,37,2299,1946
1946-03-18,30,1508,1946
1946-01-14,23,925,1946
1946-03-11,27,1620,1946
1946-04-08,40,1781,1946
1946-04-08,23,2049,1946
1946-01-21,36,1170,1946
1946-02-25,29,1350,1946
1945-10-29,28,1555,1945
1946-01-21,24,124,1946
1946-01-14,23,2043,1946
1946-04-08,33,1716,1946
1945-12-03,29,2854,1945
1945-12-10,23,1335,1945
1946-01-07,34,1084,1946
1946-03-11,32,1171,1946
1946-04-01,14,1611,1946
1945-10-01,32,1835,1945
1946-01-21,24,532,1946
1946-03-25,33,3904,1946
1945-12-10,39,2874,1945
1945-10-29,23,3079,1945
1945-11-19,33,3754,1945
1945-12-03,23,1287,1945
1946-03-25,43,2058,1946
1945-10-01,37,2083,1945
1945-12-03,30,2053,1945
1947-01-13,40,842,1947
1946-11-18,33,986,1946
1947-01-13,24,1107,1947
1946-11-04,32,943,1946
1946-12-16,28,1365,1946
1946-10-14,31,2333,1946
1946-06-10,35,2791,1946
1946-10-28,33,1944,1946
1946-12-09,24,790,1946
1946-10-28,31,1690,1946
1946-06-24,38,2604,1946
1946-06-24,24,1195,1946
1946-10-07,41,2699,1946
1946-10-21,32,2568,1946
1946-12-02,34,2026,1946
1946-12-02,30,1427,1946
1946-12-23,46,3422,1946
1947-01-20,35,1883,1947
1946-11-25,34,1215,1946
1946-04-22,53,1621,1946
1947-01-13,24,898,1947
1946-06-03,24,1558,1946
1946-10-07,23,2084,1946
1946-04-29,30,1855,1946
1943-04-05,38,2109,1943
1943-05-31,31,1224,1943
1943-05-17,31,1444,1943
1943-03-08,34,1345,1943
1943-02-22,35,1341,1943
1943-01-25,19,395,1943
1943-06-14,24,1724,1943
1943-05-03,31,615,1943
1943-03-08,27,1859,1943
1943-03-08,28,808,1943
1943-03-29,29,1963,1943
1943-01-11,31,1181,1943
1943-02-01,37,1148,1943
1943-06-07,37,294,1943
1943-01-25,31,982,1943
1943-03-22,29,730,1943
1943-03-15,24,1610,1943
1943-04-05,27,1124,1943
1943-05-17,41,3503,1943
1943-05-17,27,1473,1943
1943-03-01,36,1292,1943
1943-04-12,31,1757,1943
1943-05-10,27,3675,1943
1943-05-03,34,4464,1943
1943-02-01,29,2525,1943
1943-01-25,28,882,1943
1943-02-08,34,2584,1943
1943-01-11,34,1601,1943
1943-04-05,32,2487,1943
1943-03-22,39,2607,1943
1943-04-19,37,3848,1943
1942-12-21,32,1325,1942
1943-06-14,30,1932,1943
1943-03-22,33,1000,1943
1943-04-12,30,2341,1943
1943-06-28,24,1798,1943
1943-03-15,35,1035,1943
1943-03-08,24,1054,1943
1943-02-08,34,3138,1943
1943-06-07,26,593,1943
1943-06-07,29,1110,1943
1943-06-21,37,2592,1943
1943-04-26,32,1002,1943
1943-04-26,32,932,1943
1943-04-12,28,954,1943
1943-03-15,30,1595,1943
1943-02-22,29,1375,1943
1943-01-25,27,1114,1943
1943-01-11,39,2666,1943
1943-05-17,24,1629,1943
1944-03-27,27,2369,1944
1944-10-02,36,1522,1944
1944-05-15,35,670,1944
1944-05-29,26,1762,1944
1944-04-17,23,1118,1944
1944-10-23,38,1812,1944
1944-04-10,51,1781,1944
1944-10-30,31,1392,1944
1944-04-10,29,591,1944
1944-11-20,28,1009,1944
1944-12-04,28,689,1944
1944-05-01,26,2256,1944
1944-06-12,29,2155,1944
1944-11-06,24,480,1944
1944-04-03,33,1065,1944
1944-06-26,28,964,1944
1944-10-09,40,2452,1944
1944-06-19,19,615,1944
1944-05-29,46,3121,1944
1944-10-16,30,2169,1944
1944-04-24,27,1741,1944
1944-06-26,34,2765,1944
1944-05-22,28,1213,1944
1944-04-17,25,451,1944
1944-04-03,38,1813,1944
1944-11-06,28,1304,1944
1944-06-26,28,2086,1944
1944-04-10,29,1210,1944
1944-06-19,26,928,1944
1944-10-23,30,1775,1944
1944-04-24,26,1939,1944
1945-01-08,25,1512,1945
1944-05-08,30,1469,1944
1944-10-23,29,456,1944
1944-10-02,32,1227,1944
1944-06-26,23,2562,1944
1944-06-19,26,3340,1944
1944-06-05,36,1092,1944
1944-05-29,35,5325,1944
1944-05-22,34,2102,1944
1944-10-02,36,1425,1944
1944-07-03,35,686,1944
1944-05-08,29,371,1944
1944-11-06,24,1441,1944
1944-06-19,24,175,1944
1944-12-18,23,2413,1944
1944-11-27,41,3458,1944
1946-05-20,26,2824,1946
1946-07-08,43,3905,1946
1946-11-18,27,107,1946
1946-12-02,29,1537,1946
1946-06-24,28,1082,1946
1947-05-12,27,1532,1947
1947-05-26,30,1773,1947
1947-04-28,41,845,1947
1947-03-31,36,1541,1947
1947-01-27,27,2709,1947
1947-05-05,28,1726,1947
1947-06-02,37,694,1947
1947-03-31,26,1284,1947
1947-02-03,23,2042,1947
1947-04-14,43,3353,1947
1947-03-03,33,1673,1947
1947-02-17,37,267,1947
1947-03-24,54,2749,1947
1947-03-24,27,1990,1947
1947-03-17,27,520,1947
1947-03-24,33,804,1947
1947-04-14,30,1755,1947
1947-04-21,36,956,1947
1947-04-28,27,1511,1947
1947-06-09,29,1685,1947
1947-06-02,34,986,1947
1947-06-23,32,1927,1947
1947-06-23,40,1926,1947
1947-06-30,39,2551,1947
1947-09-29,41,1947,1947
1947-03-10,36,819,1947
1947-10-06,37,2208,1947
1947-03-17,27,1120,1947
1947-09-22,38,993,1947
1947-06-09,33,1404,1947
1947-03-24,29,1966,1947
1947-04-14,28,2187,1947
1947-02-03,32,1215,1947
1947-04-14,26,1655,1947
1947-06-02,25,1989,1947
1947-09-22,32,813,1947
1945-02-12,37,1124,1945
1945-04-09,27,1745,1945
1945-05-28,27,1122,1945
1945-01-15,33,2186,1945
1945-07-09,23,1799,1945
1945-06-04,32,2609,1945
1945-04-09,46,2440,1945
1945-03-19,34,1617,1945
1945-03-05,26,858,1945
1945-06-11,28,1241,1945
1945-04-23,24,696,1945
1945-05-07,31,1648,1945
1945-04-16,49,4125,1945
1945-07-09,35,1783,1945
1945-05-14,34,2188,1945
1945-04-09,32,1034,1945
1945-04-02,23,886,1945
1945-06-25,34,1833,1945
1945-01-22,27,1797,1945
1945-02-12,33,1787,1945
1945-01-29,24,2223,1945
1945-04-30,19,1384,1945
1945-04-30,28,1661,1945
1945-02-05,33,1450,1945
1945-06-25,24,1844,1945
1945-01-29,32,2620,1945
1945-06-04,28,3832,1945
1945-01-15,24,1470,1945
1945-02-12,26,484,1945
1945-06-04,26,2213,1945
1945-04-30,28,2493,1945
1945-04-16,25,3922,1945
1945-05-21,27,1200,1945
1945-04-23,36,1255,1945
1945-02-26,23,634,1945
1945-05-28,31,1483,1945
1945-02-19,25,862,1945
1945-07-02,39,1453,1945
1905-11-04,104,200,1905
1905-11-04,320,1086,1905
1905-11-04,320,619,1905
1906-01-20,2633,1234,1906
1905-12-09,780,685,1905
1905-11-11,1076,1384,1905
1905-12-16,860,402,1905
1905-12-02,1528,726,1905
1905-11-11,334,1011,1905
1905-11-11,2807,1252,1905
1906-01-27,1357,2647,1906
1906-01-20,401,234,1906
1905-11-11,1629,830,1905
1905-11-04,919,489,1905
1905-11-18,245,651,1905
1905-12-16,760,1356,1905
1905-10-28,1857,3119,1905
1906-02-03,760,1692,1906
1906-01-06,2056,1867,1906
1905-11-18,857,775,1905
1905-11-04,427,994,1905
1906-02-10,2299,1728,1906
1906-02-03,1230,915,1906
1905-11-04,682,829,1905
1906-05-28,503,682,1906
1906-05-28,191,488,1906
1906-05-14,1051,1879,1906
1906-06-04,461,1731,1906
1906-07-02,1620,6479,1906
1906-07-09,234,994,1906
1906-05-28,818,1832,1906
1906-06-25,383,1552,1906
1906-07-02,644,1192,1906
1906-06-18,557,1409,1906
1906-05-07,831,722,1906
1906-05-14,1214,1628,1906
1906-07-09,2279,1449,1906
1906-07-02,1661,1798,1906
1906-05-14,580,783,1906
1906-06-18,347,837,1906
1906-04-30,2087,925,1906
1906-07-02,411,1034,1906
1906-03-10,1485,1160,1906
1906-02-17,813,927,1906
1906-02-24,1953,753,1906
1906-03-24,570,1388,1906
1906-04-16,895,1468,1906
1906-03-10,1761,999,1906
1906-04-16,1787,1899,1906
1906-04-16,1624,922,1906
1906-03-24,800,1297,1906
1906-04-07,395,359,1906
1906-03-17,256,2045,1906
1906-05-07,572,708,1906
1906-04-16,632,889,1906
1906-02-17,317,1046,1906
1906-03-24,1182,328,1906
1906-04-07,627,1559,1906
1906-04-07,923,2707,1906
1906-04-30,106,317,1906
1906-03-17,192,316,1906
1906-02-24,386,862,1906
1906-02-17,914,812,1906
1906-10-15,1346,487,1906
1906-10-08,104,232,1906
1906-10-29,568,748,1906
1906-11-12,501,1543,1906
1906-07-23,555,546,1906
1906-10-08,279,816,1906
1906-10-08,351,1260,1906
1906-11-12,506,699,1906
1906-10-08,217,258,1906
1906-10-15,414,277,1906
1906-10-29,445,759,1906
1906-11-05,732,516,1906
1906-07-23,322,2347,1906
1906-10-08,702,854,1906
1906-10-01,559,381,1906
1906-10-15,738,708,1906
1906-10-08,851,1969,1906
1906-11-19,413,331,1906
1906-10-22,1359,1489,1906
1906-10-01,816,2133,1906
1906-07-23,346,1226,1906
1906-11-26,354,457,1906
1906-10-08,508,845,1906
1906-11-05,688,676,1906
1906-10-22,574,678,1906
1933-05-15,19,470,1933
1933-06-12,19,2714,1933
1933-06-12,20,1327,1933
1933-05-01,21,2082,1933
1933-10-23,16,294,1933
1933-03-27,26,524,1933
1933-07-10,19,1955,1933
1933-10-09,34,576,1933
1933-10-30,23,405,1933
1933-10-09,31,1214,1933
1933-03-20,32,1582,1933
1933-10-16,24,446,1933
1933-04-03,23,2512,1933
1933-05-22,19,1963,1933
1933-03-27,26,1307,1933
1933-10-16,20,2178,1933
1933-04-10,31,852,1933
1933-06-19,24,237,1933
1933-10-02,29,1139,1933
1933-06-26,32,2200,1933
1933-06-26,29,3247,1933
1933-06-26,26,1432,1933
1933-10-23,20,613,1933
1933-05-01,17,877,1933
1933-06-12,27,1086,1933
1933-07-03,22,3784,1933
1933-06-12,28,441,1933
1933-03-20,30,2981,1933
1933-03-27,30,1363,1933
1933-05-01,25,1730,1933
1933-10-23,27,2711,1933
1933-04-24,29,2825,1933
1933-07-03,19,364,1933
1933-05-22,48,1422,1933
1933-06-19,29,1947,1933
1933-05-01,23,3705,1933
1933-07-03,28,2251,1933
1933-06-26,28,953,1933
1933-06-19,22,709,1933
1933-04-10,20,1435,1933
1933-06-26,23,1806,1933
1933-06-19,29,3387,1933
1933-05-29,28,541,1933
1933-04-24,20,1146,1933
1933-04-03,32,1094,1933
1933-04-03,32,1360,1933
1933-03-06,44,2676,1933
1933-06-12,14,789,1933
1933-10-16,28,3156,1933
1933-07-10,23,1016,1933
1933-07-10,21,698,1933
1933-06-12,22,572,1933
1933-06-12,22,951,1933
1933-05-15,18,659,1933
1933-10-16,23,789,1933
1933-05-22,27,1091,1933
1933-10-30,28,596,1933
1933-06-19,26,647,1933
1933-03-27,21,974,1933
1933-10-16,20,3951,1933
1933-04-24,22,628,1933
1933-10-16,27,1052,1933
1931-06-08,29,3654,1931
1931-06-01,21,3001,1931
1931-04-20,19,456,1931
1931-06-08,29,414,1931
1931-04-06,31,1937,1931
1931-02-23,18,1987,1931
1931-06-29,20,1793,1931
1931-02-16,17,808,1931
1931-04-13,33,2712,1931
1931-02-23,24,471,1931
1931-01-26,18,577,1931
1931-02-02,16,773,1931
1931-04-06,29,1091,1931
1931-01-26,22,898,1931
1931-03-30,22,2769,1931
1931-02-23,21,2472,1931
1931-05-18,23,2088,1931
1931-06-15,23,1574,1931
1931-04-06,23,613,1931
1931-03-02,25,3253,1931
1931-02-02,17,763,1931
1931-04-13,26,1536,1931
1931-05-11,28,3372,1931
1931-02-02,18,1487,1931
1928-03-19,37,216,1928
1931-06-15,27,2160,1931
1931-06-08,18,300,1931
1931-06-08,23,1558,1931
1931-02-23,27,1020,1931
1931-03-09,28,677,1931
1931-02-09,17,530,1931
1931-02-09,19,1134,1931
1931-04-20,22,1193,1931
1931-06-01,21,1264,1931
1931-03-02,21,1874,1931
1931-04-13,18,350,1931
1931-02-02,22,1342,1931
1931-06-08,18,927,1931
1931-06-22,17,350,1931
1931-03-16,22,2243,1931
1931-04-13,29,1870,1931
1931-04-06,26,859,1931
1931-06-22,24,935,1931
1931-06-15,39,3180,1931
1931-04-20,22,2265,1931
1931-06-29,22,696,1931
1931-03-23,13,1202,1931
1932-02-01,27,1270,1932
1932-05-02,22,876,1932
1932-04-25,25,2054,1932
1932-03-14,27,1149,1932
1932-02-08,18,812,1932
1932-05-16,32,1054,1932
1932-05-09,25,712,1932
1932-05-02,20,1408,1932
1932-02-01,21,1894,1932
1931-06-29,40,2231,1931
1932-03-07,20,3321,1932
1937-06-28,36,6065,1937
1937-10-04,23,711,1937
1937-06-21,22,3995,1937
1937-07-12,22,627,1937
1937-10-04,19,567,1937
1937-11-22,26,2802,1937
1937-11-22,19,1518,1937
1937-07-12,29,2170,1937
1937-10-11,27,813,1937
1937-06-14,23,1302,1937
1937-06-21,19,561,1937
1937-05-24,22,1336,1937
1937-11-01,38,1672,1937
1937-10-25,28,823,1937
1937-05-24,29,759,1937
1937-05-10,26,2546,1937
1937-10-18,23,2674,1937
1937-11-01,33,7124,1937
1937-11-15,39,2977,1937
1937-10-04,22,641,1937
1937-06-28,30,1130,1937
1937-10-25,31,3634,1937
1937-10-18,25,2015,1937
1937-05-24,30,971,1937
1937-10-11,23,543,1937
1937-10-18,25,1046,1937
1937-10-11,21,965,1937
1937-11-29,20,1655,1937
1937-06-07,25,1621,1937
1937-07-12,33,1189,1937
1937-05-31,39,1232,1937
1937-06-14,22,1363,1937
1937-06-28,22,3172,1937
1937-10-18,28,3357,1937
1937-10-25,40,1259,1937
1937-10-25,21,1832,1937
1937-11-01,39,1669,1937
1937-10-25,25,2929,1937
1937-07-12,37,1046,1937
1937-10-04,21,374,1937
1937-11-01,22,1349,1937
1937-12-20,23,1788,1937
1937-11-01,31,1456,1937
1937-11-15,30,3258,1937
1937-12-13,29,1715,1937
1937-12-06,20,1140,1937
1938-01-31,25,3490,1938
1938-04-04,28,2998,1938
1938-01-24,24,2324,1938
1938-01-31,30,1882,1938
1938-03-28,19,800,1938
1937-11-29,24,1426,1937
1937-12-13,19,761,1937
1938-04-18,37,1773,1938
1938-03-14,26,1028,1938
1938-02-28,30,1686,1938
1938-04-11,20,2534,1938
1938-01-31,24,216,1938
1938-03-07,25,1771,1938
1938-02-28,32,741,1938
1938-01-17,23,1744,1938
1937-12-20,25,748,1937
1938-03-21,24,940,1938
1938-04-04,21,1481,1938
1937-12-13,28,1024,1937
1938-03-07,24,1992,1938
1937-11-29,29,1243,1937
1937-11-29,35,3613,1937
1937-12-06,28,4256,1937
1937-12-06,42,2871,1937
1937-12-20,19,865,1937
1938-01-10,35,2199,1938
1938-01-31,25,1924,1938
1938-01-31,35,2698,1938
1938-02-07,32,1057,1938
1938-02-21,25,4115,1938
1938-03-07,40,2508,1938
1938-03-07,21,1188,1938
1938-03-28,33,2233,1938
1938-04-04,27,1060,1938
1937-12-20,22,1605,1937
1938-04-18,26,3664,1938
1938-05-09,22,793,1938
1938-10-24,25,2369,1938
1938-06-20,33,4640,1938
1938-10-10,31,1661,1938
1938-10-19,48,6448,1938
1938-07-04,23,2024,1938
1938-10-24,24,1402,1938
1938-10-31,37,854,1938
1938-10-24,31,1765,1938
1938-10-03,30,1434,1938
1938-06-06,31,1793,1938
1938-10-24,42,1191,1938
1938-11-07,40,2382,1938
1938-10-17,29,3289,1938
1938-10-17,27,1593,1938
1938-10-17,21,1580,1938
1938-05-09,21,1808,1938
1938-05-30,23,1503,1938
1938-06-13,29,481,1938
1938-05-30,30,2500,1938
1938-07-04,26,913,1938
1938-07-04,47,2968,1938
1938-07-04,25,4768,1938
1938-09-26,25,1736,1938
1938-07-11,25,1715,1938
1938-10-17,42,2309,1938
1938-10-24,41,1490,1938
1938-07-11,25,1910,1938
1938-05-30,19,855,1938
1938-06-06,20,1036,1938
1938-05-23,19,859,1938
1938-06-13,25,3412,1938
1938-10-31,29,865,1938
1938-11-21,47,2342,1938
1938-11-07,32,1051,1938
1938-10-17,33,2021,1938
1938-06-27,19,1704,1938
1938-06-06,42,3317,1938
1949-05-30,25,1514,1949
1949-04-11,38,975,1949
1949-05-23,32,630,1949
1949-10-10,29,1861,1949
1949-10-24,26,749,1949
1949-05-23,42,2364,1949
1949-05-02,33,1211,1949
1949-05-09,33,1729,1949
1949-06-06,28,1736,1949
1949-10-24,24,395,1949
1949-06-06,30,402,1949
1949-06-13,24,287,1949
1949-04-25,33,2127,1949
1949-04-18,23,1433,1949
1949-04-11,42,964,1949
1949-06-13,42,1855,1949
1949-04-18,54,1362,1949
1949-06-13,24,1591,1949
1949-06-06,34,1006,1949
1949-05-02,39,2465,1949
1949-04-04,42,2619,1949
1949-10-24,28,2891,1949
1949-05-02,24,1381,1949
1949-04-11,32,3148,1949
1949-05-16,37,2185,1949
1949-04-18,30,418,1949
1949-05-30,34,1391,1949
1949-04-11,33,3678,1949
1949-04-18,31,454,1949
1949-06-27,43,5036,1949
1949-05-30,43,3834,1949
1949-06-20,30,377,1949
1949-10-10,36,909,1949
1949-10-03,35,770,1949
1949-07-04,30,552,1949
1949-10-17,37,955,1949
1949-04-11,29,2614,1949
1949-10-17,25,1705,1949
1941-11-17,36,1937,1941
1941-11-24,27,1295,1941
1942-01-19,33,1627,1942
1942-01-19,43,1788,1942
1942-03-02,32,1428,1942
1942-01-12,35,2450,1942
1942-01-26,37,2360,1942
1942-03-02,30,3040,1942
1942-02-09,23,1559,1942
1942-01-26,29,1452,1942
1942-01-26,24,1835,1942
1942-02-16,32,2428,1942
1942-03-23,33,1325,1942
1941-12-15,34,2990,1941
1941-11-17,32,1471,1941
1942-01-12,23,2539,1942
1942-02-16,40,2603,1942
1942-03-09,32,2503,1942
1942-03-30,32,718,1942
1941-12-22,30,2252,1941
1942-01-26,31,668,1942
1941-11-17,43,1119,1941
1942-01-26,26,1135,1942
1942-02-09,32,1378,1942
1942-03-09,28,1716,1942
1941-12-22,29,1338,1941
1941-12-08,35,2443,1941
1941-12-08,23,2386,1941
1942-03-16,28,1699,1942
1942-02-09,29,1214,1942
1942-02-02,24,914,1942
1941-12-01,30,948,1941
1941-12-15,27,3104,1941
1942-02-02,24,1464,1942
1941-03-17,28,757,1941
1941-05-26,24,1351,1941
1942-04-06,37,1478,1942
1948-05-17,38,916,1948
1948-04-05,33,1438,1948
1948-06-21,27,2302,1948
1948-10-11,33,2615,1948
1948-05-17,33,2265,1948
1948-05-03,28,1111,1948
1948-05-03,44,1602,1948
1948-04-26,38,1365,1948
1948-03-22,33,565,1948
1948-06-21,36,1077,1948
1948-06-28,42,7051,1948
1948-04-12,29,2477,1948
1948-05-31,28,1050,1948
1948-05-10,37,1425,1948
1948-10-18,38,3921,1948
1948-05-17,28,1266,1948
1948-03-22,27,719,1948
1948-05-03,24,1068,1948
1948-03-15,35,2211,1948
1948-03-08,29,1524,1948
1948-03-15,29,2260,1948
1948-06-28,24,832,1948
1948-04-12,24,1161,1948
1948-06-24,25,1549,1948
1948-10-25,33,1714,1948
1948-10-04,32,758,1948
1948-01-12,46,4269,1948
1948-05-17,33,752,1948
1948-04-26,38,1986,1948
1948-07-05,28,2243,1948
1948-07-05,47,1354,1948
1948-07-05,23,1413,1948
1948-04-05,30,812,1948
1947-10-13,32,1435,1947
1948-02-16,34,1613,1948
1948-02-09,31,2249,1948
1948-01-12,29,3218,1948
1948-01-12,24,1562,1948
1947-10-13,41,3259,1947
1947-12-01,19,365,1947
1948-01-19,48,842,1948
1947-10-27,33,1517,1947
1947-12-15,31,891,1947
1948-02-02,29,2938,1948
1947-11-10,24,1071,1947
1947-10-13,41,1966,1947
1948-02-02,29,1068,1948
1948-02-16,24,1599,1948
1948-02-16,33,827,1948
1947-12-01,35,1238,1947
1948-02-02,22,700,1948
1947-12-08,41,2346,1947
1947-10-13,22,1003,1947
1947-12-15,34,3694,1947
1947-11-17,42,2254,1947
1947-10-27,30,655,1947
1948-01-19,38,483,1948
1947-12-15,24,1469,1947
1947-11-17,25,2094,1947
1947-12-15,28,1536,1947
1947-10-13,34,1750,1947
1947-11-24,25,616,1947
1947-12-01,23,1354,1947
1948-02-23,28,988,1948
1948-01-12,33,2045,1948
1948-03-01,26,819,1948
1948-02-16,35,865,1948
1948-01-26,28,1468,1948
1947-11-10,31,1113,1947
1947-11-17,28,1219,1947
1948-02-02,23,486,1948
1947-10-13,33,1439,1947
1948-02-23,25,391,1948
1948-01-26,28,570,1948
1948-11-01,30,121,1948
1949-01-31,29,1681,1949
1949-02-07,32,1894,1949
1949-01-10,37,696,1949
1948-12-06,26,1168,1948
1949-02-21,34,1482,1949
1948-11-22,39,1305,1948
1949-01-10,35,1431,1949
1948-11-15,30,1058,1948
1949-02-07,38,1519,1949
1948-11-22,32,1189,1948
1949-02-28,23,954,1949
